,CURLTUGMZLYLDI-UHFFFAOYSA-N_298K,IJGRMHOSHXDMSA-UHFFFAOYSA-N_298K,VNWKTOKETHGBQD-UHFFFAOYSA-N_298K,MYMOFIZGZYHOMD-UHFFFAOYSA-N_298K,QQONPFPTGQHPMA-UHFFFAOYSA-N_298K,ATUOYWHBWRKTHZ-UHFFFAOYSA-N_298K,HSFWRNGVRCDJHI-UHFFFAOYSA-N_298K,UFHFLCQGNIYNRP-UHFFFAOYSA-N_298K,OTMSDBZUPAUEDD-UHFFFAOYSA-N_298K,VGGSQFUCUMXWEO-UHFFFAOYSA-N_298K,XLYOFNOQVPJJNP-UHFFFAOYSA-N_298K,FHNFHKCVQCLJFQ-UHFFFAOYSA-N_298K,DNNSSWSSYDEUBZ-UHFFFAOYSA-N_298K,MWUXSHHQAYIFBG-UHFFFAOYSA-N_298K,VLKZOEOYAKHREP-UHFFFAOYSA-N_298K,OKKJLVBELUTLKV-UHFFFAOYSA-N_298K,LFQSCWFLJHTTHZ-UHFFFAOYSA-N_298K,SFZCNBIFKDRMGX-UHFFFAOYSA-N_298K,UGFAIRIUMAVXCW-UHFFFAOYSA-N_298K,XDTMQSROBMDMFD-UHFFFAOYSA-N_298K,UHOVQNZJYSORNB-UHFFFAOYSA-N_298K,TXEYQDLBPFQVAA-UHFFFAOYSA-N_298K,XKRFYHLGVUSROY-UHFFFAOYSA-N_298K,ZWEHNKRNPOVVGH-UHFFFAOYSA-N_298K,LELOWRISYMNNSU-UHFFFAOYSA-N_298K,QGZKDVFQNNGYKY-UHFFFAOYSA-N_298K,JCXJVPUVTGWSNB-UHFFFAOYSA-N_298K,CSCPPACGZOOCGX-UHFFFAOYSA-N_298K,IJDNQMDRQITEOD-UHFFFAOYSA-N_298K,NNPPMTNAJDCUHE-UHFFFAOYSA-N_298K,HEDRZPFGACZZDS-UHFFFAOYSA-N_298K,KFZMGEQAYNKOFK-UHFFFAOYSA-N_298K,BDERNNFJNOPAEC-UHFFFAOYSA-N_298K,VEXZGXHMUGYJMC-UHFFFAOYSA-N_298K,WEVYAHXRMPXWCK-UHFFFAOYSA-N_298K,YXFVVABEGXRONW-UHFFFAOYSA-N_298K,RWSOTUBLDIXVET-UHFFFAOYSA-N_298K,VZGDMQKNWNREIO-UHFFFAOYSA-N_298K,TVMXDCGIABBOFY-UHFFFAOYSA-N_298K,IMNFDUFMRHMDMM-UHFFFAOYSA-N_298K,OFBQJSOFQDEBGM-UHFFFAOYSA-N_298K,LRHPLDYGYMQRHN-UHFFFAOYSA-N_298K,IVSZLXZYQVIEFR-UHFFFAOYSA-N_298K,URLKBWYHVLBVBO-UHFFFAOYSA-N_298K,RAHZWNYVWXNFOC-UHFFFAOYSA-N_298K,SWQJXJOGLNCZEY-UHFFFAOYSA-N_298K,BZLVMXJERCGZMT-UHFFFAOYSA-N_298K,GQPLMRYTRLFLPF-UHFFFAOYSA-N_298K,XSTXAVWGXDQKEL-UHFFFAOYSA-N_298K,VXNZUUAINFGPBY-UHFFFAOYSA-N_298K,YTPLMLYBLZKORZ-UHFFFAOYSA-N_298K,QSHDDOUJBYECFT-UHFFFAOYSA-N_298K,WSFSSNUMVMOOMR-UHFFFAOYSA-N_298K,QWTDNUCVQCZILF-UHFFFAOYSA-N_298K
NIST-MATDB-b25df43663e8230b191fd77c25a53cee,,,0.5618742529681167,,,,,0.042224320176268614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9e5edba55f0f609476161019d58113ed,2.382012074505502,0.13618063107222717,1.014146560030516,,,,,0.2541042624924875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-360f2ab072a135afc123f12de4ac3cae,5.455794639056428,,0.5543812571562594,,,,,0.15134603965223048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-49b1e69854030020562c1a51b5d17de8,6.262909150850538,0.13944798844678305,1.065113136931594,,,,,0.021698458397249803,,,13.53467150422423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ddd6f2d174f6d5cc75ee1fda94840dd8,2.749357909373927,0.20357164948074602,1.0034706130995201,,,,,0.02529342947218396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8c456021f0e540bcf8cae5ddd4d01a96,6.620456112455911,0.04797389532380304,0.24728793416022266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,,0.2107730055175328,,,,39.18301631476348,,,0.8676595902748835,,,,,,,,,15.417211054695496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d3e970e50bb1f2be8e469f29764c277b,,,,,,,,,,,1094.0871731075151,,,,,,774.239133371666,,,,4438.8823241891105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-be0e67e846363cecc644b85d1faea3d0,0.4726959231130747,,0.6988872301826531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9172928201b6a6199310f01bc2f470ee,2.447787042093861,,2.4994000325052297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a91d297adf00f44b0a6a52470733eaac,1.965166209624719,,,,,,,0.030222349161883013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ad8c86f52e601d90ce1535837ea5880e,1.4821568132347571,,,,,,,0.07299306659157016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e266bd4f82be3edcdd90692e17a6f1e0,0.9926699800523687,,,,,,,0.12322581966797864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ca0f5a0134bf7acc503b0e7d2976f60f,0.4687793703147336,,,,,,,0.14884570963219484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d073d7308ae975f65fa9fa28a6785960,0.2153519983934534,,,,,,,0.13661783359921847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0202c8c0517a5cf803961b78a0faa47f,6.162455984461763,,,,,,,0.08742689043551263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e09d347dd969d6bd83df1d148fc34ecc,2.2945078004317816,0.18861479469813697,0.5870257246039636,,,,,0.44046977576630053,,,3.2434960816742766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,0.9974975627728386,,0.3282988243604498,,,,,,,,17.275971009651578,,,,,37.36333905525495,170.20298770277356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2daa671819ed2f08f3f2ba7a42366fd0,2.9308368052217184,0.17712240665931742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-96a23204b82bca5adf8cc2d6f16d1fff,0.46082633616946095,0.08141667384805523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-13debfa7a34565433c853d2f750f3c4d,0.5530075192907811,0.12220388853047648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6c372b00bde601be7642210d9d4ab853,0.6058493265622457,0.1388265185384279,,,,,,,,,,,,,,,,,,,,,,,,,,,185.65124730656723,890.6558006385748,,,,,,,,,,,,,,,,,,,,,,,,1607.2106883975284
NIST-MATDB-6e692f19f48d05eec35e5e2a5f8431d7,3.083574320101611,0.18080429320312805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-10ca3ad0512dce351e71142ed613b5f2,1.3817488398093942,0.15074838419181935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-60bf87094cffa1c632e645f4b7cea0d4,12.105265139829266,0.19393262170481346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-169e1271d4ab31ba40b2deb2d8c260f0,1.3950595354191826,0.2647868330788932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-367c1fc33062b7f842fdf3a5071148d9,0.2557950804885089,0.12807668974289196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fc6b9ac16e0293a6e747be1f5895e1b6,1.2566050100669637,0.17629634950990228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-acce986e86d13e8c7cd9794fe8f72c22,1.528396002424245,0.23564817044018754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8f20d0d26f7b1ed626fa2a58a980e94a,1.9566430750263446,0.17503062597181493,,,52.605609069008885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-871f479ada0eb83955ce7aa6f2d0900c,0.6668649367826408,0.15456523861815474,,,,,,,,,,,,,,,,,,,,,,,,,,,324.82102337637673,435.712437476176,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-7176b4565989f2b18e6dcdedcf402dfb,1.7592130451741204,0.17909461395643692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4b6b91c410ec40e787bf247dd5c18232,1.6776255339594284,0.18060852858533516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-df295125f76208c6b821648ed97c6034,1.617491786563746,0.14246594310157626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-79028cd0a543aaf6303bec108c0276dd,2.1381143844521002,0.21936866950659323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-01a0c02c68759ba101007c14eeff89ba,1.7530887537125532,,240345.9575308513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-88982b60a6735e027ce761e7a7181713,2.0601204397709494,,0.4921106299896867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.993783137782113,,,,,,,,,,,,,,,,,
NIST-MATDB-c422d2007633d4bce61c708dc86bfc2d,17.078809776237243,,,,,,,,,29.773235435502755,,,,,,,,,0.5777048105664196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315663.2026364296,
NIST-MATDB-3abfbea881f358c12f2ac195f20f6720,11861.465766916188,801.8980337366129,3871.510363980016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2763522c83e36ba039e14eb02f327879,6207.125372462528,1564.5554998505654,1580.5093713612114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4e6683fdc523f816cb59f9bec207da40,4.293837466283688,,0.6699398628201216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-35e89b21945136485b33f7d6240f3934,,,1.9979575020947258,,,,,0.002299187215858061,,,4913.452831416591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d80120861cca89709057aa848f34313f,,,0.4866974499506009,,,,,0.056497873690862975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-907b7388fd2992b2f049c1ef1d5f832d,,,1.3618235224533572,,,,,0.061122203960859205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a02811b6ec1fba2a7af1e9210addf56a,,,,,36.05093634598538,6.308508564776201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c15a6d8cfac2bc027ac6de0232c7fb8c,,,,,,,,0.5289207699738389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.966521725087574,,,,,,,,,
NIST-MATDB-2a55d7fddaa59cb289e94c60012b7c80,0.628977061624073,789.1236230580924,0.08598987716254405,,,,2.2316042145238044,0.036716829892694855,,,,,,,,,,,,,,,0.32591830705674024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3f7b8bdf6a98869cdff4b4a62479adee,,,,,,,,0.0266650344845813,,,,,,,,,,,,,,,0.31730194398215866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-45306d110432f9a656573b3fe5c50f66,,,,,,,,,,,0.0042161686402707324,,,,,2754.810805101008,,,,1.3956574550859602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-90f0951725860967c6b057ba27a8977d,1.5329287103253797,0.11869705308628045,,,,,,,,,1563.3042294930947,,,,,,,,,,,,,,,162.16511232234205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e8d6adfaa6759f2e51833b7167572615,1.9250613524513076,,,,,,,0.03672896813785127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6124674121914438,,
NIST-MATDB-3bbd678da7e3b737c4373ac0e2a4e18b,,,,,,,,,,,650.4829267792812,,,,,,,,,,,,,,,,,,,,,20406.64958296088,,,,159637.64854669647,,,,,,,,,,,,,,,,,,
NIST-MATDB-34bf34c35a760d32736792d000f12c45,,,,,,,,,,,1847.8299552857914,,,,,,,,,,,,,,,,,,,,,4065.2431109560584,,,,5032.79402350564,,,,,,,,,,,,,,,,,,
NIST-MATDB-ca1adf6343498a52b1d5d36b94dccb25,,,,,,,,,,,464.74682231881377,,,,,,,,,,,,,,,,,,,,,8555.172078846177,,,,15594.885657820187,,,,,,,,,,,,,,,,,,
NIST-MATDB-df647d61b00b35b8b88ae26030802346,2.716598380019226,0.20169817556496125,0.6071166286894635,,,64.85412574003253,,,9.08644453304597,,,,,,,,,,0.2543793651732723,,,,,,,,,,,333.2986591218684,,,,,,,,,,,1770.4926792952979,,,,,,,,,,,0.5073003248288939,,
NIST-MATDB-3c00423aff9d65616818359e68dbe724,,,,,10373.726167449984,602.6169801190543,,,40.14380007628083,869.2520653130547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8723e0ee5698896e2bbc97aac94d548e,,,,,13386.653845853334,600.4982488306505,,,41.68790833610348,1078.3763770519836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9a27824ac40dc0e23622482a49c56d1e,,,,,9945.786212153816,409.71837706176956,,,28.80088442951867,692.3221776913259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d2c52845dd13f837e97464ee46efcccf,,,,,12213.159185299912,431.15697455170186,,,33.053777993106436,1320.803374439468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3a650ab57f585098f15b7607aeb8fdb6,1.2318456360045213,,0.471740035763994,0.3073178678713614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13169106646694814,,,,,,,,,,,,,,,,,
NIST-MATDB-af8a5b6c70b03db7ea3aa79b523f5981,1.634449210619849,,0.5993421497074395,0.29980085274812757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e43a6f6e6a693f59f9f85922f0cbcfdb,1.5110288961292633,,0.5840916104082123,0.2978994490065852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-36e6d6fa10ea3bfb7d41432cc77db300,,,,,,,,,,,,0.011966024482233004,0.0012312358841207868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-be9f51ea48c4eeb348d95a383edddd8a,2.8819789852242734,,0.4676158602704455,,,20.29494082569541,,0.2907919982974848,3.2015067471209595,,,,,,,,,,,,,,,,,,,,106.88849278612044,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-58eb860660b0d8e24705977ef0e19004,0.9976627941415565,,,,12.576681398515086,,,0.14585048081321317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-478e8d525ca92e0d1c9c7391d1fa7c06,4.863827043683129,0.3380059948494596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-84c6537d2a715f8b37fef04b615f0df0,4.695079835431795,0.32387479402696423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c8ef237d84290dbc0b2948cb057d6671,,,,,,,,,,,,,,,,,1176.8604112343091,,,0.8322523301015317,736.7476720962054,,,,,,,,,,,,,,840.1115113193569,,,,,,,,,,,,,,,,,,,
NIST-MATDB-782ab321d371604c518c11b240e5ccb1,,,,,,,,,,,,,,,,88.97266798796863,,,,,79.4446468681482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1e93bd0672ca0c9d104d64b9ac6b00a2,8.987342434557545,0.6414016952521581,0.8872119435174743,596.5642446865387,,,,,,,,,,1241.354187126391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-10188bc34b1d9326db77929d959958ad,3.9933422631236013,0.12530722685191356,0.5937459418380483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-879a471ba7d223fe3a65d3f3bb80507e,0.27416622481019903,,0.247240182397738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-dc292bab022f610ead2847415894c95d,1.3224587128232257,,0.8499740953269602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-bf56cbf1f903b6c15be03b71696c8ce4,3.012931212726791,,0.9030190298479873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a88ffaca24692eb41554507d2a407b33,3.324416304332061,,0.7989430459796492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-faaa665ba4a22d54fe6f6e77b5dc9a38,1.2015540882206697,0.06162991189412516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6feeab2bf9bf4e38b37af33d0801971a,1.7377268117408415,,0.5351659792292435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f0d21fca297aa06616af675ba0c455a4,2.6530145338808864,0.18914553856962152,0.5717214815572927,,,,,0.005989450701464528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-888a980473df7b326048a36cbcd7a4c4,1.6167513902224224,0.16374429578842886,0.42941132192267933,,,,,0.0059557062418263374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-bf0595e4d5b70b94a7995a030ece9af7,1.5217452763333896,,0.3953589642412146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c1e817e8c969f86c073488f4e4a464b3,19.470609792555223,0.23225760393570644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-bbcac700aa70a474a0e175f62e1368a4,1078.8175422853335,,0.41111079887415575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d1d373b14184482d96176fbe7e616dc5,,,0.032843557888020666,,,7.28490454213053,,,,,,,,,,,,,,,,,,,,,,,132.08982005913296,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8a6c513ce5f420d9e349f9ddc27dd172,,,,,,,3.3332579819337638,,,0.7134074472187515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-790d18473cfa5e3406980f9f474071eb,,,,,,,4.803950505535805,,,1.339342801971336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c68b414a829c2aecea693d5f7e1c13a0,,,,,,,1.653386536611312,,,2.5900380732452493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f13bad53472ab43935f447f3d41c48b7,,,,,,,1.030557955518451,,,0.21187030743876772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4ca8e6dfd85a3c06e701c8b09799f175,,,,,,,,,,,,0.48489350401112147,0.4377423668709696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-42e9ab4068aaef7315d42eb095a81b4f,,,,,,,,,,,,1.677845017076035,0.32464332112258754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e6f9d56f692c90026e4a16a136c032b6,0.11017534804006607,0.02103836456102511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2d8e1356d044ced5a5c979e740d50e1a,1.1982917975261667,,,,,,,,,,9.535861209509475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4413f3c958009dadf07d8fb76f499611,1.099818422647567,,,,,,,,,,8.827552362933924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6fd1551f35082430e34eb9ebf32ff5ea,,,,,,,,,,,511.4521001492764,,,,,260.51872264361987,924.9855032103468,,,,,,,,,,,,,,,,3337.081032612048,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-243226fb17419f303c7f0fe9a9e459b8,,,,,56.49859123821217,34.66989541852916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3091e0fe2037f64ab9b6c27cef86f50b,,,,,46.063486891338144,44.39261314442448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f1f7894e39dbeefa2baecd19aef4afdf,,,,,2.664803508327715,3.3868664110940117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-bce9c94b59c460c9e7969f3448196f85,,,,,10.658844525996722,8.01247770272599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e7a38098d7f17906ec2b52dea24b2939,3.4046367691641737,0.277644382493303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-37bc50708bad4aa525a0883c7c7a4646,5.538420160377604,0.3357157106711565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-92b95c2098a3915fe7e1956347838103,2.868904123013183,0.4999539176211608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3844808680d0cb02b0da47d528cdc972,0.7814324009268347,,0.1939484877882449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3faa0d5e53abfe01ce8c3b076929f242,,0.25466484556716135,,23750.176075035182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c235e2b9f0e0f3949e37b5ac3054f2ec,,,0.8258432647612203,,,,,0.10418035061733016,,,937.0220091878541,,,,12.723448927084078,15616.920288254281,,,,,906.8602550054093,,,,,,,,,,4467.887370924067,,,,,1675.370141934798,,,,,2.430437315173133,,,,,,,,,,,,,
NIST-MATDB-0242113cb344d725033776a8f24b6807,,,,,,,,,,,,,,,,,,,,,60.76726135244132,,,,,,,247.45826014139791,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6bcb84092e236cafeeab5c82fa56f2b9,,,,,,15.112327915608393,,,,,,,,,,,,,,,,,,,,,,,31.805204807675945,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4f24d98f45fc45b467383b00c78edca9,7.901515709806337,,0.3042676129510735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0c65da5e54b83b91226fe966a25a906b,13.717833973701774,,0.6358682251711585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-7d6cf6c14c82429de060c9a994c77c78,6.760330476847005,,0.2849539607337075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a25480e008636632735f8d51e9cdd4a5,12.32238399622697,,0.24268496577288434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6f2c82d2690a0d4b3fded910b4b8b1b4,,,,,740.8493090807616,175.51384684839394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e1f63ee5fa8513c0b29865329f746fb4,7.410736251897152,0.8266679846510887,1.3148187219172027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9bb59b17d0e506055d1185cc1b505c2f,3.8879442853911974,1.0846875541793364,,,,,,0.0265588839754282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c9d20f8b3674900f2fe7f5c4ebc436af,,,,,,,,,,,,,,,,3807.2488916585203,774.5948795496714,,,,,,,,,,,,,,,,,,113.2448544048379,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b01f3e5a174eb1bd8c260fc27f9ba4ba,1.4396015720189719,,0.3034308641553149,,,,,0.04518629592242865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1f596575775d8e40606b527c25d3105c,,,,,,,,,,,,,,,,,,,,,822.8205346816438,,,,,,,,,,,,,,,2957.7184407726672,,,,,,,,,,,,,,,,,,
NIST-MATDB-2d25531dab4bccac4af1b6e13fe962fd,2.177419894969863,,0.2870865969638055,,,,8.800541224296188,,,4.175339124576885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
